Code Domaine,Domaine,Code zone (M49),Zone,Food Value Code,Food Value,Industry Code,Industry,Factor Code,Factor,Code Élément,Élément,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22123","Labour","6110","Valeur US $","2015","2015","Millions d’USD","20010.44","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2012","2012","%","6.467088","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2013","2013","%","6.686412","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2014","2014","%","6.12279","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6223","Factor share","2015","2015","%","7.331318","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2012","2012","%","45.452273","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2013","2013","%","48.98636","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2014","2014","%","48.55541","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6222","Industry share","2015","2015","%","48.343437","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2012","2012","Millions d’USD","4085.302","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2013","2013","Millions d’USD","4243.36","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2014","2014","Millions d’USD","3318.843","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22124","Taxes","6110","Valeur US $","2015","2015","Millions d’USD","3174.712","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2012","2012","%","18.657015","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2013","2013","%","17.879836","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2014","2014","%","17.9739","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6223","Factor share","2015","2015","%","18.508456","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6222","Industry share","2012","2012","%","59.031276","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6222","Industry share","2013","2013","%","58.896722","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6222","Industry share","2014","2014","%","58.022929","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6222","Industry share","2015","2015","%","57.808619","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6110","Valeur US $","2012","2012","Millions d’USD","11785.76","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6110","Valeur US $","2013","2013","Millions d’USD","11346.98","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6110","Valeur US $","2014","2014","Millions d’USD","9742.708","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22125","Importation","6110","Valeur US $","2015","2015","Millions d’USD","8014.796","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6223","Factor share","2012","2012","%","28.648679","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6223","Factor share","2013","2013","%","28.764132","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6223","Factor share","2014","2014","%","28.436234","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6223","Factor share","2015","2015","%","27.950397","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6222","Industry share","2012","2012","%","42.184236","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6222","Industry share","2013","2013","%","44.040941","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6222","Industry share","2014","2014","%","41.753461","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6222","Industry share","2015","2015","%","41.205839","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6110","Valeur US $","2012","2012","Millions d’USD","18097.56","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6110","Valeur US $","2013","2013","Millions d’USD","18254.42","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6110","Valeur US $","2014","2014","Millions d’USD","15413.79","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","036","Australie","22120","Food At Home (FAH)","22119","Wholesale and retail trade","22122","Operating surplus","6110","Valeur US $","2015","2015","Millions d’USD","12103.48","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","056","Belgique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6222","Industry share","2015","2015","%","24.158365","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","056","Belgique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22126","Primary Factors Total","6110","Valeur US $","2015","2015","Millions d’USD","5729.7517","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","056","Belgique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6223","Factor share","2015","2015","%","33.360364","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","056","Belgique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6222","Industry share","2015","2015","%","27.997944","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","056","Belgique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22123","Labour","6110","Valeur US $","2015","2015","Millions d’USD","1911.466","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","056","Belgique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6223","Factor share","2015","2015","%","4.755506","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","056","Belgique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6222","Industry share","2015","2015","%","47.743088","E","Valeur estimée"
"GFDI","Parts en valeur par secteur et par facteur primaire","056","Belgique","22120","Food At Home (FAH)","22116","Manufacture of food, beverages and tobacco products","22124","Taxes","6110","Valeur US $","2015","2015","Millions d’USD","272.4787","E","Valeur estimée"
