Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","008","Albanie","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2018","2018","%","21.316325","E","Valeur estimée",""
"MK","Indicateurs macro","008","Albanie","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2019","2019","Millions d’USD","188.646268","E","Valeur estimée",""
"MK","Indicateurs macro","008","Albanie","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2019","2019","%","18.956292","E","Valeur estimée",""
"MK","Indicateurs macro","008","Albanie","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","11521.8879","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","3997.212089","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","101.185246","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","-13.690598","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","-13.642061","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","12053.9911","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","4183.869322","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6103","Part du PIB US $","22011","Revenu national brut","2016","2016","%","101.624052","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","4.618195","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","4.669685","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","13051.51724","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","4532.791976","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","100.244148","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","8.275484","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","8.339712","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","15137.99995","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","5261.707177","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","99.878335","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","15.986515","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","16.080932","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","15200.24014","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","5289.094977","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6103","Part du PIB US $","22011","Revenu national brut","2019","2019","%","98.691156","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","0.411152","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","008","Albanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","0.520512","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","165979.1182","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","4197.417287","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","-22.370734","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","-23.907855","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","160034.208","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","3967.200545","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","-3.581722","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","-5.484724","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","170096.9872","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4134.936054","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","6.287893","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","4.228057","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","174910.8946","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","4171.795392","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","2.830096","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","0.891413","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","171760.275","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","4021.983255","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-1.801271","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-3.591071","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","Millions d’USD","19218.24862","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","11.578715","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","%","-12.617907","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","Millions d’USD","19556.32974","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","12.220093","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2016","2016","%","1.759167","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","Millions d’USD","19996.43217","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","11.7559","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.250435","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","Millions d’USD","20769.26893","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","11.8742","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2018","2018","%","3.864873","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","Millions d’USD","21189.98407","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","12.336953","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2019","2019","%","2.025662","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22011","Revenu national brut","2015","2015","Millions d’USD","162134.8394","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6119","Valeur US $ par habitant","22011","Revenu national brut","2015","2015","US$","4100.199984","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6103","Part du PIB US $","22011","Revenu national brut","2015","2015","%","97.683878","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6129","Croissance annuelle US$","22011","Revenu national brut","2015","2015","%","-22.545317","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2015","2015","%","-24.078982","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","012","Algérie","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","158864.843","X","Ciffre de sources internationales",""
